0.0	+6.138529429113958E-5	+1.2353635577706375E-4	+1.8708127811361988E-4	+2.526302745205948E-4	+3.2076551200445097E-4	+3.9202896480193566E-4	+4.669075813463077E-4	+5.458150441136619E-4	+6.290694218034953E-4	+7.168661033464939E-4	+8.092456132732086E-4	+9.060563055753262E-4	+0.0010069126023956776	+0.0011111504768320838	+0.0012177833540960308	+0.0013254635433128728	+0.001432456605827821	+0.001536638379884838	+0.0016355260475230688	+0.0017263545905952795	+0.001806206897076824	+0.0018721984249799397	+0.001921705412454565	+0.001952610834787104	+0.0019635290749067387	+0.001953965064803359	+0.0019243719965746373	+0.0018760936729376794	+0.0018112054234990017	+0.0017322894844769888	+0.0016421890814432463	+0.0015437802462673722	+0.0014397871664204825	+0.0013326520782268106	+0.0012244587984363699	+0.00111690163635465	+0.0010112883449386121	+9.085657324343946E-4	+8.093582244335193E-4	+7.140119828102406E-4	+6.226394844899211E-4	+5.351614043791438E-4	+4.513441256385574E-4	+3.7083223805389477E-4	+2.9317606003033994E-4	+2.1785462407761008E-4	+1.44294783869172E-4	+7.188720083582217E-5	0.0	
0.0	+6.84836554485849E-5	+1.378667883637719E-4	+2.089013589412493E-4	+2.82323513517546E-4	+3.588441925731748E-4	+4.3913735643667524E-4	+5.238249053103325E-4	+6.134572800165043E-4	+7.084886547874508E-4	+8.092456132732086E-4	+9.15888296932915E-4	+0.0010283633260016198	+0.0011463484506150216	+0.0012691900650930272	+0.0013958366049386132	+0.0015247736087350473	+0.0016539698992638614	+0.0017808486460799498	+0.0019023011902834985	+0.0020147638173048966	+0.0021143756632834194	+0.002197226715797921	+0.002259686421439143	+0.002298777029583779	+0.0023125285794370455	+0.0023002374800580342	+0.002262561659703636	+0.002201425472705335	+0.002119761171088197	+0.002021153960310075	+0.001909468685694036	+0.001788521239618325	+0.0016618305583312107	+0.001532460695457566	+0.0014029440125374129	+0.0012752673038537773	+0.0011509006745026905	+0.0010308512978639483	+9.157282994899787E-4	+8.058093249802426E-4	+7.011030245544161E-4	+6.014044531747491E-4	+5.063422758253213E-4	+4.1541784811790616E-4	+3.28036906192798E-4	+2.4353491898417766E-4	+1.6119726413113235E-4	+8.027538157779231E-5	0.0	
0.0	+7.570795283166166E-5	+1.5246356306194858E-4	+2.31158540831527E-4	+3.1267260817746776E-4	+3.9786581676263725E-4	+4.8756813803642405E-4	+5.825651775276915E-4	+6.835786691587885E-4	+7.912401867434032E-4	+9.060563055753266E-4	+0.00102836332600162	+0.0011582697503670727	+0.001295585171082861	+0.0014397353554458268	+0.0015896654702260587	+0.0017437370027111973	+0.0018996293722273055	+0.00205426453306376	+0.002203781309682138	+0.0023435936167110747	+0.0024685689149625263	+0.0025733540974524783	+0.0026528491999275408	+0.0027027831215374787	+0.0027202896790262422	+0.00270434263322474	+0.0026559189078139388	+0.002577835419173744	+0.0024743140931506066	+0.002350405843715523	+0.002211414870245389	+0.0020624249464163617	+0.0019079735125242944	+0.0017518731755053136	+0.0015971534229700373	+0.0014460862020185968	+0.0013002612142185887	+0.0011606841918140195	+0.001027879862462934	+9.019886192624261E-4	+7.828513530874354E-4	+6.700805214228295E-4	+5.631176895234456E-4	+4.6127891298237446E-4	+3.637898040734812E-4	+2.698122127711568E-4	+1.7846434424162108E-4	+8.88359460288187E-5	0.0	
0.0	+8.300541782120954E-5	+1.6722090828905295E-4	+2.5369379338060247E-4	+3.434653470989133E-4	+4.3756599789643985E-4	+5.370075928882556E-4	+6.427713758318718E-4	+7.55790001600111E-4	+8.769214969338713E-4	+0.0010069126023956778	+0.001146348450615022	+0.0012955851710828611	+0.0014546619855997775	+0.001623190051543287	+0.001800217315383879	+0.0019840727889776444	+0.002172200957223291	+0.002361008339190747	+0.0025457595844734188	+0.0027205777742332423	+0.0028786167325490566	+0.003012470622066071	+0.0031148521233180576	+0.003179492711008394	+0.003202104823137363	+0.00318114378903007	+0.003118101465499106	+0.003017212639612081	+0.0028846931334041027	+0.002727777655398599	+0.0025538195275452264	+0.002369612487176992	+0.002180981047253383	+0.001992608113343292	+0.0018080345826285986	+0.0016297631202062683	+0.0014594114458599326	+0.0012978777540848603	+0.0011454962518627932	+0.0010021721145057993	+8.674924586007608E-4	+7.408140843667651E-4	+6.213307489836679E-4	+5.081234306795078E-4	+4.0019702410684394E-4	+2.965065520657694E-4	+1.959755116229471E-4	+9.750851540686981E-5	0.0	
0.0	+9.030854159308192E-5	+1.820028065306093E-4	+2.7630078064001275E-4	+3.744227728750951E-4	+4.7759091184197954E-4	+5.870257292556307E-4	+7.039383571018472E-4	+8.295163865545132E-4	+9.649007897549012E-4	+0.0011111504768320842	+0.0012691900650930272	+0.001439735355445827	+0.001623190051543287	+0.0018195068573460525	+0.00202800705791689	+0.002247156374472322	+0.002474303289795093	+0.0027054016788112187	+0.002934764675625867	+0.0031549310901642855	+0.003356762758973016	+0.003529912389684316	+0.0036637726313052	+0.0037488967618319793	+0.0037786548636063455	+0.0037506316211071934	+0.0036671862136836574	+0.0035348924502730666	+0.0033631409919799415	+0.0031624831832069164	+0.002943210350382173	+0.0027144046923938863	+0.0024834713667618836	+0.0022560410361033077	+0.0020361033134414074	+0.001826252721301221	+0.0016279658524804758	+0.0014418628038509673	+0.001267931052746962	+0.0011057055860572828	+9.544074993297444E-4	+8.130469719595614E-4	+6.804974969064372E-4	+5.555478479859809E-4	+4.369373143245025E-4	+3.2337865840878743E-4	+2.1357227121046075E-4	+1.062141870956778E-4	0.0	
0.0	+9.753537575651234E-5	+1.9664344971309628E-4	+2.987261538656235E-4	+4.0519877094672557E-4	+5.174953324486272E-4	+6.370714826660195E-4	+7.654033516600995E-4	+9.039803610113178E-4	+0.0010542889970694019	+0.001217783354096031	+0.0013958366049386134	+0.0015896654702260591	+0.0018002173153838794	+0.0020280070579168905	+0.002272889485313556	+0.0025337536592117457	+0.002808133059405738	+0.0030917431603861988	+0.003377994074337533	+0.003657585926932531	+0.003918377445309325	+0.004145801217084308	+0.0043241195299857545	+0.004438663217143226	+0.00447876713786038	+0.004440473828403496	+0.004327681492556105	+0.0041509960255862585	+0.003925027369972057	+0.0036654540253870734	+0.0033867841711723023	+0.003101099764955987	+0.0028176411867933456	+0.002542938514713097	+0.0022812159694530973	+0.0020348790468540877	+0.0018049766706570785	+0.0015915907320827737	+0.00139414132500215	+0.0012116140258264854	+0.0010427225464804267	+8.860211656406185E-4	+7.399797633512057E-4	+6.03031840187036E-4	+4.736034648359135E-4	+3.501290140934263E-4	+2.31057934955526E-4	+1.1485554219950675E-4	0.0	
0.0	+1.0459057917702336E-4	+2.1094921874669428E-4	+3.206722061016153E-4	+4.353829358229224E-4	+5.5674493621761E-4	+6.864732169024084E-4	+8.263427182326864E-4	+9.781919344696282E-4	+0.0011439187026089774	+0.001325463543312873	+0.0015247736087350473	+0.0017437370027111973	+0.0019840727889776444	+0.0022471563744723222	+0.002533753659211746	+0.0028436321058734025	+0.003175016834092487	+0.003523873310297311	+0.0038830395914216183	+0.004241320841146009	+0.004582816083522375	+0.004886964675292408	+0.005129990527974462	+0.0052883477306853045	+0.005344051568924046	+0.0052902258662625885	+0.005133684636825997	+0.004892350433364855	+0.004589706997163613	+0.004249468213185373	+0.003892132435253286	+0.0035335381784406578	+0.0031848175209096452	+0.0028530691782385647	+0.002542263763989857	+0.0022541112676552648	+0.0019887780281605456	+0.0017454302421332669	+0.001522622434183051	+0.0013185627826036424	+0.0011312871459712487	+9.587683978651194E-4	+7.989813816005559E-4	+6.499381689000414E-4	+5.097038581903482E-4	+3.7639986218846616E-4	+2.4819930903197E-4	+1.2331758679585327E-4	0.0	
0.0	+1.1136732657371292E-4	+2.247024440569703E-4	+3.418023413740089E-4	+4.645074540719661E-4	+5.947240388704991E-4	+7.34446304254003E-4	+8.857776211967252E-4	+0.0010509494460279774	+0.001232335458160103	+0.0014324566058278214	+0.0016539698992638617	+0.0018996293722273057	+0.002172200957223291	+0.0024743032897950935	+0.0028081330594057386	+0.003175016834092487	+0.0035747145338780005	+0.004004392760305644	+0.004457211909259573	+0.004920573629051673	+0.005374323232760877	+0.005789662238405517	+0.006130159986524665	+0.006356670282303937	+0.006437116279952492	+0.006358607560895643	+0.006133969723338369	+0.005795214778704346	+0.005381424049549729	+0.0049289632417115845	+0.004466565729847279	+0.004014320829944209	+0.0035847611036262527	+0.0031846597373655834	+0.0028167828163987198	+0.0024813018783247614	+0.0021768201787523535	+0.0019010687362813674	+0.0016513539436268084	+0.0014248315633649182	+0.0012186651733849972	+0.0010301104351063428	+8.565531575258076E-4	+6.955193977842479E-4	+5.446691609546924E-4	+4.0178084139051376E-4	+2.647306938592558E-4	+1.314698157026558E-4	0.0	
0.0	+1.1775014785141553E-4	+2.3766711193555016E-4	+3.6174967828585567E-4	+4.920585812237888E-4	+6.307497619832373E-4	+7.801094550231192E-4	+9.425913432441375E-4	+0.0011208555183663449	+0.0013178080579999603	+0.0015366383798848383	+0.00178084864607995	+0.0020542645330637603	+0.002361008339190748	+0.0027054016788112187	+0.003091743160386199	+0.003523873310297311	+0.004004392760305644	+0.004533345028325785	+0.005106135739250883	+0.005710503822450735	+0.006322638952032605	+0.0069033170838968295	+0.007396479710340518	+0.00773477674615166	+0.007857118744225879	+0.007736764675819159	+0.007400388357852096	+0.0069090119969690885	+0.006329918369839552	+0.005719098546658053	+0.005115708912446462	+0.0045434917783083156	+0.004014639659405533	+0.00353367759013412	+0.0031004916141100882	+0.00271240917472153	+0.002365515861343181	+0.0020554366556095292	+0.0017777703380292388	+0.001528311025013543	+0.0013031445598394725	+0.0010986743416081524	+9.116093193072513E-4	+7.389331497355805E-4	+5.778651660582105E-4	+4.258188383053472E-4	+2.8036050996356E-4	+1.3916953416748715E-4	0.0	
0.0	+1.2361869580215657E-4	+2.49596535573326E-4	+3.80128881950846E-4	+5.1749298033809E-4	+6.640932403988878E-4	+8.22511030180524E-4	+9.955605430783233E-4	+0.0011863522051555773	+0.0013983647342368601	+0.0016355260475230697	+0.0019023011902834994	+0.0022037813096821386	+0.0025457595844734196	+0.0029347646756258676	+0.003377994074337533	+0.0038830395914216187	+0.004457211909259575	+0.005106135739250884	+0.005831098715603335	+0.006624447997093651	+0.00746235572178547	+0.008295114195005004	+0.009037986751773973	+0.009571957277664777	+0.009771810823618794	+0.00957398729641322	+0.00904197747387473	+0.008300926946807528	+0.007469782374001021	+0.0066332107897026735	+0.005840849970633771	+0.005116457416132136	+0.004467614946958917	+0.003892962971374426	+0.003386803528105144	+0.0029417509509384694	+0.0025501361723706266	+0.0022046815232060176	+0.001898774470762827	+0.0016265333568407814	+0.0013827728692612654	+0.0011629268421056685	+9.629577830024723E-4	+7.792671695716585E-4	+6.086124304017669E-4	+4.4803236066252405E-4	+2.947806775777425E-4	+1.4626648120406242E-4	0.0	
0.0	+1.2885234623322226E-4	+2.6024281322052395E-4	+3.9655100062891086E-4	+5.402587250832066E-4	+6.940078388509316E-4	+8.606657283278136E-4	+0.0010434017338676643	+0.0012457782996529907	+0.0014718613047243873	+0.0017263545905952804	+0.0020147638173048975	+0.002343593616711075	+0.0027205777742332427	+0.0031549310901642863	+0.0036575859269325313	+0.00424132084114601	+0.004920573629051673	+0.005710503822450735	+0.006624447997093651	+0.007668208054478919	+0.008828683942253578	+0.01005392815856758	+0.011224507027127007	+0.012129169280207127	+0.012491384327619226	+0.012131232793620647	+0.011228562942545848	+0.010059834197012608	+0.008836226532407232	+0.007677102114549247	+0.0066343365864394615	+0.005720957614249339	+0.004931090143667897	+0.00425132336832794	+0.0036664220532507752	+0.0031618707358051466	+0.002724810629741876	+0.0023442258547246614	+0.0020108139356181946	+0.0017167482196420425	+0.0014554247829295472	+0.0012212307818233255	+0.0010093455479515394	+8.155746308300441E-4	+6.362127342943469E-4	+4.6793030424635286E-4	+3.0767860828629533E-4	+1.5260866905265175E-4	0.0	
0.0	+1.333354266113711E-4	+2.693676644114605E-4	+4.106406955905864E-4	+5.598201730312948E-4	+7.197634634674616E-4	+8.936007697095419E-4	+0.0010848324901794955	+0.0012974494136701888	+0.0015360843879546494	+0.001806206897076825	+0.0021143756632834203	+0.0024685689149625267	+0.0028786167325490575	+0.0033567627589730174	+0.003918377445309325	+0.004582816083522375	+0.005374323232760877	+0.006322638952032604	+0.0074623557217854694	+0.008828683942253578	+0.01044437523842351	+0.012287427977579878	+0.01422379273097809	+0.01589891775636622	+0.01666540748789369	+0.01590100617192748	+0.014227896979818192	+0.012293402827056262	+0.010452002656270293	+0.008837672840009237	+0.007472341551926311	+0.006333183107127837	+0.005384912182349584	+0.0045928601716879085	+0.003927209258752681	+0.003363634961242346	+0.0028826992442245168	+0.002468945301011091	+0.0021100385661427384	+0.001796052325545684	+0.001518904635387295	+0.0012719243313559763	+0.0010495187793348165	+8.469188732631477E-4	+6.599815302840994E-4	+4.850344237870182E-4	+3.1875132968493315E-4	+1.580491955608611E-4	0.0	
0.0	+1.369627606545417E-4	+2.7675399732517993E-4	+4.220548406785225E-4	+5.756852509752029E-4	+7.406850144583613E-4	+9.204090969618943E-4	+0.0011186444500080703	+0.0013397577823871408	+0.00158888748361544	+0.0018721984249799408	+0.002197226715797922	+0.002573354097452479	+0.003012470622066072	+0.003529912389684318	+0.00414580121708431	+0.00488696467529241	+0.0057896622384055185	+0.00690331708389683	+0.008295114195005004	+0.010053928158567581	+0.012287427977579878	+0.015092670340575157	+0.018445731143234542	+0.02188971739735207	+0.023911076865495737	+0.021891822155250405	+0.018449866946009787	+0.015098689684004527	+0.012295109396239224	+0.010062975936797287	+0.008305157918156558	+0.0069139109757814406	+0.00580028421743351	+0.004897015048077625	+0.00415460091388684	+0.003536700630370455	+0.0030164018834178477	+0.002573494231490535	+0.002192548042731441	+0.0018615735914133094	+0.0015710818340354542	+0.0013134199362054046	+0.0010822947029063943	+8.7242516783771E-4	+6.79284529661634E-4	+4.989041846232406E-4	+3.2772089836185337E-4	+1.624536193058355E-4	0.0	
0.0	+1.3964512538260857E-4	+2.822173563644606E-4	+4.305011009225729E-4	+5.874330728584968E-4	+7.561919954862106E-4	+9.403054122404981E-4	+0.0011437823818217917	+0.0013712841662717296	+0.001628350263648366	+0.0019217054124545663	+0.0022596864214391443	+0.002652849199927542	+0.0031148521233180593	+0.0036637726313052017	+0.004324119529985756	+0.005129990527974465	+0.006130159986524665	+0.00739647971034052	+0.009037986751773974	+0.01122450702712701	+0.01422379273097809	+0.018445731143234542	+0.024418400818284464	+0.03229085008819672	+0.03924794398366784	+0.03229296268861459	+0.024422551527491808	+0.018451770891860522	+0.014231497685662044	+0.011233578276145153	+0.009048049820635702	+0.00740708385154917	+0.006140777173660698	+0.005140014069804955	+0.004332862204978135	+0.0036704642260515265	+0.0031186362390109293	+0.0026527791678776632	+0.0022547201399602318	+0.0019106988809772679	+0.0016100495426448847	+0.0013443154294897897	+0.0011066396451388876	+8.913354140449955E-4	+6.935755572263512E-4	+5.091620720355443E-4	+3.3434992393360677E-4	+1.6570733928780097E-4	0.0	
0.0	+1.4131416409472386E-4	+2.85616274348045E-4	+4.3575485971969875E-4	+5.947393725186188E-4	+7.658355058360183E-4	+9.526794541463349E-4	+0.0011594210445706695	+0.0013909096507667626	+0.0016529431909792123	+0.0019526108347871056	+0.0022987770295837804	+0.00270278312153748	+0.0031794927110083957	+0.00374889676183198	+0.004438663217143228	+0.005288347730685307	+0.006356670282303937	+0.007734776746151664	+0.00957195727766478	+0.01212916928020713	+0.015898917756366225	+0.02188971739735207	+0.03229085008819672	+0.05154670044738408	+0.08241899321527887	+0.05154881247443617	+0.0322949992328486	+0.021895753749089635	+0.015906616206164473	+0.012138229188813668	+0.009582001967023576	+0.007745352757176364	+0.0063672463278108445	+0.0052983132573899945	+0.004447326474725021	+0.003755482259461273	+0.003183137921408229	+0.0027025342682436004	+0.0022935837627421547	+0.0019413195621495393	+0.0016342887804996662	+0.001363505155076709	+0.0011217450098883145	+9.030602591114383E-4	+7.024320187895601E-4	+5.155170042471407E-4	+3.384558021686852E-4	+1.6772232515422283E-4	0.0	
