0 0.249085
1 0.082421
2 0.039252
3 0.023917
4 0.016673
5 0.012500
6 0.009782
7 0.007868
8 0.006448
9 0.005354
10 0.004487
11 0.003785
12 0.003206
13 0.002720
14 0.002307
15 0.001952
16 0.001643
17 0.001370
18 0.001127
19 0.000907
20 0.000706
21 0.000518
22 0.000340
23 0.000168
24 0.000000
