9250 0.075600
9251 0.077200
9252 0.076800
9253 0.085200
9254 0.095600
9255 0.097200
9256 0.102000
9257 0.090400
9258 0.099200
9259 0.098800
9260 0.099200
9261 0.090800
9262 0.090000
9263 0.093600
9264 0.096800
9265 0.094000
9266 0.093200
9267 0.087600
9268 0.093200
9269 0.092800
9270 0.097200
9271 0.102400
9272 0.100000
9273 0.100800
9274 0.102000
9275 0.108000
9276 0.115200
9277 0.108400
9278 0.094800
9279 0.101600
9280 0.106400
9281 0.110400
9282 0.106000
9283 0.102400
9284 0.102000
9285 0.104400
9286 0.115600
9287 0.112400
9288 0.117200
9289 0.118000
9290 0.118400
9291 0.126400
9292 0.123200
9293 0.110400
9294 0.112400
9295 0.114800
9296 0.108400
9297 0.107600
9298 0.111600
9299 0.124800
9300 0.120400
9301 0.126000
9302 0.128800
9303 0.134800
9304 0.124000
9305 0.133600
9306 0.126000
9307 0.132400
9308 0.127600
9309 0.134000
9310 0.125600
9311 0.123200
9312 0.134400
9313 0.133600
9314 0.120800
9315 0.109200
9316 0.109600
9317 0.110000
9318 0.106000
9319 0.097600
9320 0.102000
9321 0.097200
9322 0.094800
9323 0.104000
9324 0.104400
9325 0.104800
9326 0.102400
9327 0.112400
9328 0.116400
9329 0.115600
9330 0.112800
9331 0.118400
9332 0.128400
9333 0.120800
9334 0.120800
9335 0.128400
9336 0.134400
9337 0.116000
9338 0.110400
9339 0.103600
9340 0.105600
9341 0.105200
9342 0.096000
9343 0.091200
9344 0.089200
9345 0.085200
9346 0.101600
9347 0.110400
9348 0.107200
9349 0.096400
9350 0.103200
9351 0.098000
9352 0.092800
9353 0.079600
9354 0.090800
9355 0.094400
9356 0.097600
9357 0.102400
9358 0.100400
9359 0.098800
9360 0.096800
9361 0.095600
9362 0.082400
9363 0.080000
9364 0.087600
9365 0.091600
9366 0.087600
9367 0.101200
9368 0.099600
9369 0.097600
9370 0.094800
9371 0.091600
9372 0.095600
9373 0.094400
9374 0.088400
9375 0.091200
9376 0.092000
9377 0.086400
9378 0.080400
9379 0.088800
9380 0.087200
9381 0.088000
9382 0.088800
9383 0.083200
9384 0.087200
9385 0.083600
9386 0.083200
9387 0.086000
9388 0.089200
9389 0.092400
9390 0.084400
9391 0.085600
9392 0.083200
9393 0.087200
9394 0.084800
9395 0.093600
9396 0.102400
9397 0.098000
9398 0.105200
9399 0.092400
9400 0.090400
9401 0.086400
9402 0.086800
9403 0.096800
9404 0.098800
9405 0.094000
9406 0.097200
9407 0.102800
9408 0.104000
9409 0.110400
9410 0.102400
9411 0.097200
9412 0.097600
9413 0.093200
9414 0.084000
9415 0.085600
9416 0.099600
9417 0.094400
9418 0.100000
9419 0.100000
9420 0.100400
9421 0.100400
9422 0.104800
9423 0.103600
9424 0.102400
9425 0.094000
9426 0.102800
9427 0.100400
9428 0.106800
9429 0.117600
9430 0.122800
9431 0.122400
9432 0.124800
9433 0.131600
9434 0.139600
9435 0.141600
9436 0.133200
9437 0.134400
9438 0.121200
9439 0.120400
9440 0.124400
9441 0.123600
9442 0.114400
9443 0.112000
9444 0.109600
9445 0.108800
9446 0.114400
9447 0.118800
9448 0.126000
9449 0.127600
9450 0.126400
9451 0.123200
9452 0.132400
9453 0.128800
9454 0.137200
9455 0.127600
9456 0.125600
9457 0.118000
9458 0.128400
9459 0.127200
9460 0.119200
9461 0.103600
9462 0.120000
9463 0.120800
9464 0.120400
9465 0.119200
9466 0.117600
9467 0.108000
9468 0.108400
9469 0.108400
9470 0.114400
9471 0.107600
9472 0.107600
9473 0.106800
9474 0.106800
9475 0.102800
9476 0.108400
9477 0.112400
9478 0.112400
9479 0.114000
9480 0.115600
9481 0.111600
9482 0.120800
9483 0.117200
9484 0.120400
9485 0.118000
9486 0.105600
9487 0.105600
9488 0.105200
9489 0.105200
9490 0.102800
9491 0.094000
9492 0.096400
9493 0.093600
9494 0.103600
9495 0.108800
9496 0.110400
9497 0.117200
9498 0.110800
9499 0.112800
9500 0.119200
9501 0.124800
9502 0.121600
9503 0.121200
9504 0.132400
9505 0.136000
9506 0.146800
9507 0.145200
9508 0.152400
9509 0.150800
9510 0.148000
9511 0.137600
9512 0.133600
9513 0.130800
9514 0.132400
9515 0.133200
9516 0.142400
9517 0.144800
9518 0.151200
9519 0.154400
9520 0.139600
9521 0.122000
9522 0.128400
9523 0.127200
9524 0.114400
9525 0.114400
9526 0.120000
9527 0.131600
9528 0.124000
9529 0.124400
9530 0.116800
9531 0.105600
9532 0.092800
9533 0.099200
9534 0.106400
9535 0.114400
9536 0.111600
9537 0.104800
9538 0.108400
9539 0.098800
9540 0.101200
9541 0.102400
9542 0.102800
9543 0.101600
9544 0.097600
9545 0.103600
9546 0.095200
9547 0.101600
9548 0.097200
9549 0.098400
9550 0.107200
9551 0.105600
9552 0.110000
9553 0.103200
9554 0.104800
9555 0.106400
9556 0.106000
9557 0.108000
9558 0.108800
9559 0.108400
9560 0.112000
9561 0.109200
9562 0.104000
9563 0.115600
9564 0.125200
9565 0.126800
9566 0.124400
9567 0.119600
9568 0.124400
9569 0.120400
9570 0.110800
9571 0.112000
9572 0.126000
9573 0.134000
9574 0.124800
9575 0.130000
9576 0.143600
9577 0.144400
9578 0.141600
9579 0.143600
9580 0.144000
9581 0.144400
9582 0.136400
9583 0.131200
9584 0.125200
9585 0.115600
9586 0.110400
9587 0.106400
9588 0.104000
9589 0.102000
9590 0.104800
9591 0.102000
9592 0.100400
9593 0.094400
9594 0.101600
9595 0.100000
9596 0.102000
9597 0.114800
9598 0.106800
9599 0.109600
9600 0.110000
9601 0.100800
9602 0.106000
9603 0.104000
9604 0.106400
9605 0.109200
9606 0.108400
9607 0.110000
9608 0.111600
9609 0.118400
9610 0.105600
9611 0.095200
9612 0.092800
9613 0.091600
9614 0.096000
9615 0.094000
9616 0.091200
9617 0.101600
9618 0.108400
9619 0.107200
9620 0.102800
9621 0.100000
9622 0.112000
9623 0.107600
9624 0.103600
9625 0.109600
9626 0.110800
9627 0.104800
9628 0.108800
9629 0.110800
9630 0.106800
9631 0.105600
9632 0.100800
9633 0.094000
9634 0.095200
9635 0.096000
9636 0.086000
9637 0.081600
9638 0.085200
9639 0.085600
9640 0.083600
9641 0.078800
9642 0.079200
9643 0.073600
9644 0.079600
9645 0.094000
9646 0.098400
9647 0.094000
9648 0.089600
9649 0.097600
9650 0.103600
9651 0.088400
9652 0.094000
9653 0.091600
9654 0.091600
9655 0.098000
9656 0.100000
9657 0.096000
9658 0.086800
9659 0.090000
9660 0.098000
9661 0.090800
9662 0.080400
9663 0.080400
9664 0.087200
9665 0.097600
9666 0.103200
9667 0.108000
9668 0.117600
9669 0.111200
9670 0.110400
9671 0.106400
9672 0.108400
9673 0.106000
9674 0.102800
9675 0.106800
9676 0.109200
9677 0.103200
9678 0.111600
9679 0.108400
9680 0.098800
9681 0.103200
9682 0.088400
9683 0.098800
9684 0.088400
9685 0.099200
9686 0.105200
9687 0.102400
9688 0.099200
9689 0.114400
9690 0.110800
9691 0.116000
9692 0.118000
9693 0.111200
9694 0.104800
9695 0.109600
9696 0.112000
9697 0.111600
9698 0.105200
9699 0.111600
9700 0.112800
9701 0.115600
9702 0.121600
9703 0.123200
9704 0.115600
9705 0.116800
9706 0.118800
9707 0.121600
9708 0.120800
9709 0.127600
9710 0.130400
9711 0.128400
9712 0.134000
9713 0.131200
9714 0.122800
9715 0.133200
9716 0.132400
9717 0.128000
9718 0.142000
9719 0.132000
9720 0.121600
9721 0.130000
9722 0.133200
9723 0.127600
9724 0.126400
9725 0.126400
9726 0.132800
9727 0.134000
9728 0.136000
9729 0.131200
9730 0.136400
9731 0.132800
9732 0.127600
9733 0.129200
9734 0.141200
9735 0.142000
9736 0.134000
9737 0.136800
9738 0.133600
9739 0.121200
9740 0.120800
9741 0.117600
9742 0.124800
9743 0.125600
9744 0.138800
9745 0.142800
9746 0.142000
9747 0.132400
9748 0.118800
9749 0.112400
9750 0.120400
9751 0.116800
9752 0.120000
9753 0.115600
9754 0.122000
9755 0.119600
9756 0.117600
9757 0.114000
9758 0.120400
9759 0.124800
9760 0.126400
9761 0.124000
9762 0.119200
9763 0.124400
9764 0.122000
9765 0.116800
9766 0.117200
9767 0.113600
9768 0.108400
9769 0.104800
9770 0.102000
9771 0.107200
9772 0.098400
9773 0.102000
9774 0.099200
9775 0.102000
9776 0.101200
9777 0.105600
9778 0.104000
9779 0.104000
9780 0.104000
9781 0.101600
9782 0.100000
9783 0.095600
9784 0.092800
9785 0.104000
9786 0.100800
9787 0.104800
9788 0.102800
9789 0.108800
9790 0.108800
9791 0.105200
9792 0.116400
9793 0.126400
9794 0.126400
9795 0.130400
9796 0.125600
9797 0.134000
9798 0.123200
9799 0.124000
9800 0.117200
9801 0.119200
9802 0.117200
9803 0.123600
9804 0.120000
9805 0.114800
9806 0.113200
9807 0.113600
9808 0.108800
9809 0.104800
9810 0.102400
9811 0.113200
9812 0.118000
9813 0.116000
9814 0.126000
9815 0.120400
9816 0.111600
9817 0.120800
9818 0.117600
9819 0.110400
9820 0.120400
9821 0.115200
9822 0.110400
9823 0.114800
9824 0.119600
9825 0.121600
9826 0.122000
9827 0.127200
9828 0.116400
9829 0.118400
9830 0.126400
9831 0.119200
9832 0.111600
9833 0.113200
9834 0.102800
9835 0.101600
9836 0.108000
9837 0.100000
9838 0.104400
9839 0.104800
9840 0.108000
9841 0.115600
9842 0.117200
9843 0.120400
9844 0.124800
9845 0.104800
9846 0.099200
9847 0.104000
9848 0.099600
9849 0.094800
9850 0.100000
9851 0.102000
9852 0.107200
9853 0.118800
9854 0.127600
9855 0.122000
9856 0.122000
9857 0.129600
9858 0.131200
9859 0.124800
9860 0.134400
9861 0.125200
9862 0.120000
9863 0.122800
9864 0.133200
9865 0.130000
9866 0.123600
9867 0.128000
9868 0.120800
9869 0.113600
9870 0.121200
9871 0.126800
9872 0.132800
9873 0.134000
9874 0.131600
9875 0.129600
9876 0.121600
9877 0.120000
9878 0.106800
9879 0.108800
9880 0.108800
9881 0.102800
9882 0.094400
9883 0.098000
9884 0.110800
9885 0.118000
9886 0.114400
9887 0.111200
9888 0.109200
9889 0.111200
9890 0.105200
9891 0.105200
9892 0.105200
9893 0.116800
9894 0.104000
9895 0.103600
9896 0.101200
9897 0.094800
9898 0.092800
9899 0.088000
9900 0.086000
9901 0.078800
9902 0.088000
9903 0.084800
9904 0.090800
9905 0.090400
9906 0.077200
9907 0.085600
9908 0.080400
9909 0.090800
9910 0.079600
9911 0.085200
9912 0.088400
9913 0.081200
9914 0.084000
9915 0.088400
9916 0.091200
9917 0.085600
9918 0.084400
9919 0.082800
9920 0.077200
9921 0.084400
9922 0.092400
9923 0.092400
9924 0.083600
9925 0.079200
9926 0.080800
9927 0.083600
9928 0.092000
9929 0.100400
9930 0.101600
9931 0.100800
9932 0.100400
9933 0.111600
9934 0.110400
9935 0.106800
9936 0.105200
9937 0.095200
9938 0.097600
9939 0.096800
9940 0.094000
9941 0.095600
9942 0.102400
9943 0.107600
9944 0.111200
9945 0.114400
9946 0.116800
9947 0.118000
9948 0.099200
9949 0.096400
9950 0.095600
9951 0.091200
9952 0.080800
9953 0.085200
9954 0.081600
9955 0.089600
9956 0.093200
9957 0.092800
9958 0.085200
9959 0.086400
9960 0.092000
9961 0.097600
9962 0.088800
9963 0.090400
9964 0.098800
9965 0.097600
9966 0.089200
9967 0.087600
9968 0.082400
9969 0.095200
9970 0.104800
9971 0.103600
9972 0.104000
9973 0.110400
9974 0.107600
9975 0.102000
9976 0.106400
9977 0.099600
9978 0.096400
9979 0.100800
9980 0.101600
9981 0.112800
9982 0.099600
9983 0.104000
9984 0.109600
9985 0.111600
9986 0.106000
9987 0.113600
9988 0.104400
9989 0.105200
9990 0.108800
9991 0.106800
9992 0.111600
9993 0.113600
9994 0.123200
9995 0.120800
9996 0.119200
9997 0.113200
9998 0.122400
9999 0.127200
