0 0.249792
1 0.083126
2 0.039951
3 0.024609
4 0.017354
5 0.013169
6 0.010435
7 0.008504
8 0.007064
9 0.005950
10 0.005060
11 0.004333
12 0.003727
13 0.003214
14 0.002773
15 0.002389
16 0.002050
17 0.001748
18 0.001475
19 0.001226
20 0.000995
21 0.000779
22 0.000575
23 0.000379
24 0.000188
25 0.000000
